Fecha;Año;Mes;Cliente;País;Producto;Valor;MétodoDePago
18/7/2020;2020;jul;Andres Ruiz;Chile;Producto C;200,00 €;Transferencia bancaria
18/7/2020;2020;jul;Andres Esteban;España;Producto A;500,00 €;Transferencia bancaria
18/7/2020;2020;jul;Isabel Moreno;España;Producto C;200,00 €;Transferencia bancaria
18/7/2020;2020;jul;Isabel Molina;Colombia;Producto A;500,00 €;Transferencia bancaria
18/7/2020;2020;jul;Isabel Villanueva;México;Producto D;600,00 €;Tarjeta de crédito
18/7/2020;2020;jul;Roberto Rios;Chile;Producto D;600,00 €;Tarjeta de débito
19/7/2020;2020;jul;Sara Ramos;Colombia;Producto A;500,00 €;Tarjeta de débito
19/7/2020;2020;jul;Sara Cortes;México;Producto B;350,00 €;Transferencia bancaria
19/7/2020;2020;jul;Sara Solis;Argentina;Producto C;200,00 €;Tarjeta de débito
19/7/2020;2020;jul;David Pascual;España;Producto A;500,00 €;Tarjeta de débito
19/7/2020;2020;jul;Patricia Benitez;Colombia;Producto C;200,00 €;Transferencia bancaria
19/7/2020;2020;jul;Manuel Cruz;Argentina;Producto A;500,00 €;Tarjeta de débito
19/7/2020;2020;jul;Manuel Gallego;México;Producto D;600,00 €;Tarjeta de crédito
19/7/2020;2020;jul;Manuel Redondo;Colombia;Producto B;350,00 €;Transferencia bancaria
19/7/2020;2020;jul;Cristina Ramos;España;Producto C;200,00 €;Tarjeta de crédito
19/7/2020;2020;jul;Alberto Sanchez;Argentina;Producto B;350,00 €;Tarjeta de crédito
19/7/2020;2020;jul;Claudia Gomez;Colombia;Producto B;350,00 €;Transferencia bancaria
19/7/2020;2020;jul;Claudia Bermudez;México;Producto C;200,00 €;Tarjeta de crédito
20/7/2020;2020;jul;Claudia Bernal;Colombia;Producto B;350,00 €;Transferencia bancaria
20/7/2020;2020;jul;Daniel Aguilar;Argentina;Producto C;200,00 €;Tarjeta de crédito
20/7/2020;2020;jul;Rosa Gomez;España;Producto B;350,00 €;Transferencia bancaria
20/7/2020;2020;jul;Vicente Pascual;México;Producto D;600,00 €;Tarjeta de crédito
20/7/2020;2020;jul;Pilar Ibañez;Chile;Producto B;350,00 €;Transferencia bancaria
21/7/2020;2020;jul;Ricardo Alonso;España;Producto C;200,00 €;Tarjeta de crédito
21/7/2020;2020;jul;Alfonso Cano;España;Producto D;600,00 €;Tarjeta de crédito
21/7/2020;2020;jul;Alfonso Parra;Colombia;Producto D;600,00 €;Tarjeta de crédito
21/7/2020;2020;jul;Raul Montes;México;Producto C;200,00 €;Tarjeta de crédito
21/7/2020;2020;jul;Victoria Gomez;Chile;Producto B;350,00 €;Tarjeta de crédito
21/7/2020;2020;jul;Javier Jimenez;Colombia;Producto C;200,00 €;Transferencia bancaria
21/7/2020;2020;jul;Javier Herrera;México;Producto C;200,00 €;Tarjeta de crédito
21/7/2020;2020;jul;Rocio Nieto;Argentina;Producto C;200,00 €;Tarjeta de crédito
21/7/2020;2020;jul;Rocio Blasco;España;Producto A;500,00 €;Tarjeta de crédito
21/7/2020;2020;jul;Hugo Palacios;Colombia;Producto A;500,00 €;Tarjeta de débito
21/7/2020;2020;jul;Hugo Bautista;Argentina;Producto A;500,00 €;Tarjeta de débito
21/7/2020;2020;jul;Alicia Ortiz;México;Producto A;500,00 €;Transferencia bancaria
22/7/2020;2020;jul;Alicia Rios;Colombia;Producto C;200,00 €;Transferencia bancaria
22/7/2020;2020;jul;Ramon Gallego;España;Producto A;500,00 €;Tarjeta de débito
22/7/2020;2020;jul;Ramon Escudero;Argentina;Producto C;200,00 €;Tarjeta de débito
22/7/2020;2020;jul;Emilio Diaz;Colombia;Producto C;200,00 €;Tarjeta de crédito
22/7/2020;2020;jul;Emilio Navarro;México;Producto B;350,00 €;Transferencia bancaria
22/7/2020;2020;jul;Emilio Santana;Colombia;Producto D;600,00 €;Transferencia bancaria
22/7/2020;2020;jul;Emilio Izquierdo;Argentina;Producto D;600,00 €;Tarjeta de débito
22/7/2020;2020;jul;Veronica Parra;España;Producto C;200,00 €;Tarjeta de débito
23/7/2020;2020;jul;Veronica Franco;México;Producto A;500,00 €;Transferencia bancaria
23/7/2020;2020;jul;Beatriz Torres;Chile;Producto A;500,00 €;Tarjeta de débito
23/7/2020;2020;jul;Beatriz Pascual;España;Producto D;600,00 €;Tarjeta de débito
23/7/2020;2020;jul;Beatriz Saez;España;Producto B;350,00 €;Tarjeta de débito
23/7/2020;2020;jul;Gonzalo Martin;Colombia;Producto B;350,00 €;Tarjeta de débito
23/7/2020;2020;jul;Raquel Esteban;México;Producto B;350,00 €;Transferencia bancaria
23/7/2020;2020;jul;Francisco Rubio;Chile;Producto A;500,00 €;Tarjeta de crédito
23/7/2020;2020;jul;Lorena Bermudez;Colombia;Producto A;500,00 €;Tarjeta de débito
23/7/2020;2020;jul;Pablo Gallego;México;Producto B;350,00 €;Tarjeta de crédito
23/7/2020;2020;jul;Pablo Villanueva;Argentina;Producto D;600,00 €;Tarjeta de crédito
23/7/2020;2020;jul;Pablo Izquierdo;España;Producto A;500,00 €;Transferencia bancaria
23/7/2020;2020;jul;Pablo Palacios;Colombia;Producto B;350,00 €;Tarjeta de débito
23/7/2020;2020;jul;Monica Franco;Argentina;Producto C;200,00 €;Transferencia bancaria
23/7/2020;2020;jul;Enrique Nuñez;México;Producto A;500,00 €;Transferencia bancaria
23/7/2020;2020;jul;Enrique Pardo;Colombia;Producto C;200,00 €;Tarjeta de crédito
23/7/2020;2020;jul;Julio Bravo;España;Producto B;350,00 €;Transferencia bancaria
24/7/2020;2020;jul;Silvia Garcia;Argentina;Producto D;600,00 €;Tarjeta de crédito
24/7/2020;2020;jul;Silvia Prieto;Colombia;Producto A;500,00 €;Tarjeta de débito
24/7/2020;2020;jul;Martin Bravo;México;Producto C;200,00 €;Tarjeta de crédito
24/7/2020;2020;jul;Marina Izquierdo;Colombia;Producto A;500,00 €;Transferencia bancaria
24/7/2020;2020;jul;Marina Palacios;Argentina;Producto A;500,00 €;Transferencia bancaria
24/7/2020;2020;jul;Irene Gallego;España;Producto C;200,00 €;Tarjeta de débito
24/7/2020;2020;jul;Fabian Hernandez;México;Producto C;200,00 €;Transferencia bancaria
24/7/2020;2020;jul;Fabian Santos;Chile;Producto C;200,00 €;Transferencia bancaria
24/7/2020;2020;jul;Fabian Vega;España;Producto A;500,00 €;Transferencia bancaria
24/7/2020;2020;jul;Tomas Medina;España;Producto C;200,00 €;Tarjeta de crédito
24/7/2020;2020;jul;Tomas Rojas;Colombia;Producto B;350,00 €;Tarjeta de débito
24/7/2020;2020;jul;Emilia Torres;México;Producto C;200,00 €;Tarjeta de crédito
24/7/2020;2020;jul;Emilia Iglesias;Chile;Producto A;500,00 €;Transferencia bancaria
24/7/2020;2020;jul;Emilia Cano;Colombia;Producto C;200,00 €;Tarjeta de débito
25/7/2020;2020;jul;Cristian Cortes;México;Producto C;200,00 €;Tarjeta de crédito
25/7/2020;2020;jul;Cristian Herrera;Argentina;Producto A;500,00 €;Transferencia bancaria
25/7/2020;2020;jul;Daniela Gomez;España;Producto C;200,00 €;Tarjeta de crédito
25/7/2020;2020;jul;Daniela Crespo;Colombia;Producto B;350,00 €;Transferencia bancaria
25/7/2020;2020;jul;Marcos Fernandez;Argentina;Producto B;350,00 €;Tarjeta de débito
25/7/2020;2020;jul;Marcos Martinez;México;Producto C;200,00 €;Tarjeta de débito
25/7/2020;2020;jul;Marcos Rojas;Colombia;Producto D;600,00 €;Tarjeta de crédito
26/7/2020;2020;jul;Julieta Dominguez;España;Producto C;200,00 €;Tarjeta de crédito
26/7/2020;2020;jul;Julieta Peña;Argentina;Producto A;500,00 €;Tarjeta de débito
26/7/2020;2020;jul;Melina Fernandez;Colombia;Producto A;500,00 €;Tarjeta de crédito
26/7/2020;2020;jul;Melina Mendez;México;Producto C;200,00 €;Tarjeta de crédito
26/7/2020;2020;jul;Melina Mora;Colombia;Producto C;200,00 €;Transferencia bancaria
26/7/2020;2020;jul;Adrian Blanco;Argentina;Producto C;200,00 €;Tarjeta de crédito
26/7/2020;2020;jul;Adrian Cruz;España;Producto B;350,00 €;Transferencia bancaria
26/7/2020;2020;jul;Adrian Santiago;México;Producto C;200,00 €;Tarjeta de crédito
26/7/2020;2020;jul;Amanda Jimenez;Chile;Producto C;200,00 €;Transferencia bancaria
26/7/2020;2020;jul;Amanda Franco;España;Producto B;350,00 €;Tarjeta de débito
26/7/2020;2020;jul;Nicolas Arroyo;España;Producto D;600,00 €;Tarjeta de crédito
27/7/2020;2020;jul;Bianca Moreno;Colombia;Producto C;200,00 €;Transferencia bancaria
27/7/2020;2020;jul;Mauricio Alonso;México;Producto A;500,00 €;Tarjeta de débito
27/7/2020;2020;jul;Lourdes Moya;Argentina;Producto B;350,00 €;Tarjeta de débito
27/7/2020;2020;jul;Damian Santiago;Chile;Producto B;350,00 €;Tarjeta de débito
27/7/2020;2020;jul;Carolina Fuentes;Colombia;Producto B;350,00 €;Tarjeta de crédito
27/7/2020;2020;jul;Rodrigo Delgado;México;Producto C;200,00 €;Tarjeta de crédito
27/7/2020;2020;jul;Ainhoa Bravo;Argentina;Producto C;200,00 €;Tarjeta de crédito
27/7/2020;2020;jul;Ignacio Bermudez;España;Producto C;200,00 €;Tarjeta de crédito
28/7/2020;2020;jul;Ignacio Franco;Colombia;Producto C;200,00 €;Tarjeta de débito
28/7/2020;2020;jul;Belen Sanchez;Argentina;Producto C;200,00 €;Tarjeta de crédito
28/7/2020;2020;jul;Belen Moreno;México;Producto C;200,00 €;Transferencia bancaria
28/7/2020;2020;jul;Bruno Bermudez;Colombia;Producto D;600,00 €;Tarjeta de débito
28/7/2020;2020;jul;Leonardo Suarez;España;Producto B;350,00 €;Tarjeta de débito
28/7/2020;2020;jul;Leonardo Saenz;Argentina;Producto D;600,00 €;Tarjeta de crédito
28/7/2020;2020;jul;Tania Blasco;Colombia;Producto C;200,00 €;Tarjeta de crédito
28/7/2020;2020;jul;Olivia Herrera;México;Producto D;600,00 €;Tarjeta de crédito
28/7/2020;2020;jul;Olivia Santiago;Colombia;Producto C;200,00 €;Tarjeta de crédito
28/7/2020;2020;jul;Diego Galvez;Argentina;Producto C;200,00 €;Tarjeta de débito
28/7/2020;2020;jul;Tobias Cortes;España;Producto A;500,00 €;Transferencia bancaria
28/7/2020;2020;jul;Tobias Ibañez;México;Producto A;500,00 €;Transferencia bancaria
28/7/2020;2020;jul;Agustina Gomez;Chile;Producto A;500,00 €;Tarjeta de débito
28/7/2020;2020;jul;Agustina Suarez;España;Producto D;600,00 €;Tarjeta de crédito
28/7/2020;2020;jul;Agustina Santos;España;Producto B;350,00 €;Tarjeta de débito
28/7/2020;2020;jul;Juan Mendez;Colombia;Producto B;350,00 €;Tarjeta de débito
28/7/2020;2020;jul;Maria Medina;México;Producto D;600,00 €;Tarjeta de débito
28/7/2020;2020;jul;Maria Parra;Chile;Producto B;350,00 €;Tarjeta de débito
29/7/2020;2020;jul;Jose Medina;Colombia;Producto C;200,00 €;Transferencia bancaria
29/7/2020;2020;jul;Ana Palacios;México;Producto A;500,00 €;Transferencia bancaria
29/7/2020;2020;jul;Pedro Navarro;Argentina;Producto A;500,00 €;Transferencia bancaria
29/7/2020;2020;jul;Laura Muñoz;España;Producto C;200,00 €;Tarjeta de débito
29/7/2020;2020;jul;Laura Palacios;Colombia;Producto B;350,00 €;Tarjeta de débito
29/7/2020;2020;jul;Laura Tejada;Argentina;Producto D;600,00 €;Transferencia bancaria
29/7/2020;2020;jul;Luis Hernandez;México;Producto A;500,00 €;Tarjeta de débito
29/7/2020;2020;jul;Luis Abad;Colombia;Producto A;500,00 €;Tarjeta de crédito
29/7/2020;2020;jul;Marta Gil;España;Producto A;500,00 €;Tarjeta de débito
29/7/2020;2020;jul;Marta Ortega;Argentina;Producto D;600,00 €;Tarjeta de débito
29/7/2020;2020;jul;Marta Soler;Colombia;Producto B;350,00 €;Transferencia bancaria
29/7/2020;2020;jul;Carlos Torres;México;Producto B;350,00 €;Transferencia bancaria
29/7/2020;2020;jul;Carlos Redondo;Colombia;Producto A;500,00 €;Tarjeta de débito
29/7/2020;2020;jul;Elena Lopez;Argentina;Producto A;500,00 €;Tarjeta de crédito
30/7/2020;2020;jul;Miguel Pascual;España;Producto B;350,00 €;Transferencia bancaria
30/7/2020;2020;jul;Carmen Serrano;México;Producto B;350,00 €;Transferencia bancaria
30/7/2020;2020;jul;Jorge Lopez;Chile;Producto A;500,00 €;Tarjeta de débito
30/7/2020;2020;jul;Jorge Perez;España;Producto C;200,00 €;Tarjeta de crédito
30/7/2020;2020;jul;Jorge Palacios;España;Producto D;600,00 €;Tarjeta de débito
30/7/2020;2020;jul;Lucia Vazquez;Colombia;Producto B;350,00 €;Transferencia bancaria
30/7/2020;2020;jul;Lucia Izquierdo;México;Producto D;600,00 €;Tarjeta de crédito
30/7/2020;2020;jul;Andres Jimenez;Chile;Producto C;200,00 €;Transferencia bancaria
30/7/2020;2020;jul;Andres Santiago;Colombia;Producto C;200,00 €;Transferencia bancaria
31/7/2020;2020;jul;Andres Ibañez;México;Producto D;600,00 €;Transferencia bancaria
31/7/2020;2020;jul;Isabel Rojas;Argentina;Producto B;350,00 €;Transferencia bancaria
31/7/2020;2020;jul;Roberto Gil;España;Producto B;350,00 €;Transferencia bancaria
31/7/2020;2020;jul;Roberto Santiago;Colombia;Producto B;350,00 €;Transferencia bancaria
31/7/2020;2020;jul;Roberto Reyes;Argentina;Producto D;600,00 €;Tarjeta de crédito
31/7/2020;2020;jul;Roberto Redondo;México;Producto C;200,00 €;Tarjeta de crédito
31/7/2020;2020;jul;Sofia Martinez;Colombia;Producto C;200,00 €;Transferencia bancaria
31/7/2020;2020;jul;Sofia Serrano;España;Producto C;200,00 €;Transferencia bancaria
31/7/2020;2020;jul;Sofia Caballero;Argentina;Producto D;600,00 €;Tarjeta de crédito
31/7/2020;2020;jul;Fernando Iglesias;Colombia;Producto D;600,00 €;Tarjeta de débito
1/8/2020;2020;ago;Paula Torres;México;Producto A;500,00 €;Tarjeta de débito
1/8/2020;2020;ago;Paula Montero;Colombia;Producto C;200,00 €;Transferencia bancaria
1/8/2020;2020;ago;Paula Redondo;Argentina;Producto A;500,00 €;Tarjeta de débito
1/8/2020;2020;ago;Sergio Gonzalez;España;Producto B;350,00 €;Transferencia bancaria
1/8/2020;2020;ago;Sergio Torres;México;Producto C;200,00 €;Tarjeta de crédito
1/8/2020;2020;ago;Sergio Saez;Chile;Producto B;350,00 €;Transferencia bancaria
1/8/2020;2020;ago;Sara Ruiz;España;Producto D;600,00 €;Transferencia bancaria
1/8/2020;2020;ago;Sara Saez;España;Producto D;600,00 €;Transferencia bancaria
2/8/2020;2020;ago;David Esteban;Colombia;Producto A;500,00 €;Transferencia bancaria
2/8/2020;2020;ago;David Gallego;México;Producto C;200,00 €;Transferencia bancaria
2/8/2020;2020;ago;David Rojas;Chile;Producto B;350,00 €;Tarjeta de débito
2/8/2020;2020;ago;Patricia Gutierrez;Colombia;Producto A;500,00 €;Tarjeta de débito
2/8/2020;2020;ago;Patricia Santos;México;Producto B;350,00 €;Tarjeta de crédito
2/8/2020;2020;ago;Manuel Serrano;Argentina;Producto B;350,00 €;Tarjeta de crédito
2/8/2020;2020;ago;Manuel Soler;España;Producto D;600,00 €;Transferencia bancaria
2/8/2020;2020;ago;Cristina Peña;Colombia;Producto C;200,00 €;Tarjeta de débito
2/8/2020;2020;ago;Cristina Santiago;Argentina;Producto B;350,00 €;Tarjeta de débito
3/8/2020;2020;ago;Alberto Hernandez;México;Producto B;350,00 €;Tarjeta de débito
3/8/2020;2020;ago;Claudia Parra;Colombia;Producto A;500,00 €;Tarjeta de crédito
3/8/2020;2020;ago;Daniel Romero;España;Producto B;350,00 €;Tarjeta de crédito
3/8/2020;2020;ago;Daniel Mendez;Argentina;Producto D;600,00 €;Tarjeta de crédito
3/8/2020;2020;ago;Daniel Flores;Colombia;Producto B;350,00 €;Transferencia bancaria
3/8/2020;2020;ago;Rosa Sanchez;México;Producto B;350,00 €;Transferencia bancaria
3/8/2020;2020;ago;Rosa Bernal;Colombia;Producto B;350,00 €;Tarjeta de débito
3/8/2020;2020;ago;Vicente Villanueva;Argentina;Producto C;200,00 €;Tarjeta de crédito
3/8/2020;2020;ago;Pilar Mora;España;Producto A;500,00 €;Tarjeta de crédito
3/8/2020;2020;ago;Gloria Dominguez;México;Producto B;350,00 €;Transferencia bancaria
3/8/2020;2020;ago;Alfonso Montero;Chile;Producto B;350,00 €;Tarjeta de crédito
3/8/2020;2020;ago;Raul Bermudez;España;Producto D;600,00 €;Transferencia bancaria
3/8/2020;2020;ago;Victoria Rosales;España;Producto B;350,00 €;Tarjeta de crédito
3/8/2020;2020;ago;Victoria Palacios;Colombia;Producto A;500,00 €;Tarjeta de débito
3/8/2020;2020;ago;Victoria Bautista;México;Producto B;350,00 €;Transferencia bancaria
3/8/2020;2020;ago;Javier Diaz;Chile;Producto D;600,00 €;Tarjeta de crédito
3/8/2020;2020;ago;Javier Rios;Colombia;Producto D;600,00 €;Tarjeta de crédito
3/8/2020;2020;ago;Rocio Gil;México;Producto A;500,00 €;Tarjeta de débito
4/8/2020;2020;ago;Rocio Vega;Argentina;Producto C;200,00 €;Transferencia bancaria
4/8/2020;2020;ago;Hugo Martinez;España;Producto D;600,00 €;Tarjeta de crédito
4/8/2020;2020;ago;Hugo alvarez;Colombia;Producto D;600,00 €;Tarjeta de débito
4/8/2020;2020;ago;Hugo Mendez;Argentina;Producto A;500,00 €;Tarjeta de débito
4/8/2020;2020;ago;Alicia Molina;México;Producto B;350,00 €;Transferencia bancaria
4/8/2020;2020;ago;Alicia Vega;Colombia;Producto C;200,00 €;Transferencia bancaria
4/8/2020;2020;ago;Alicia Blasco;España;Producto A;500,00 €;Tarjeta de crédito
4/8/2020;2020;ago;Ramon Bernal;Argentina;Producto D;600,00 €;Tarjeta de crédito
4/8/2020;2020;ago;Natalia Cortes;Colombia;Producto D;600,00 €;Transferencia bancaria
4/8/2020;2020;ago;Emilio Mendez;México;Producto B;350,00 €;Tarjeta de crédito
4/8/2020;2020;ago;Emilio Roldan;Colombia;Producto B;350,00 €;Tarjeta de débito
4/8/2020;2020;ago;Ivan Dominguez;Argentina;Producto A;500,00 €;Tarjeta de débito
4/8/2020;2020;ago;Beatriz Castillo;España;Producto A;500,00 €;Transferencia bancaria
4/8/2020;2020;ago;Gonzalo Dominguez;México;Producto C;200,00 €;Tarjeta de crédito
4/8/2020;2020;ago;Gonzalo Castro;Chile;Producto B;350,00 €;Tarjeta de débito
4/8/2020;2020;ago;Raquel Prieto;España;Producto C;200,00 €;Tarjeta de crédito
5/8/2020;2020;ago;Raquel Pascual;España;Producto C;200,00 €;Tarjeta de crédito
5/8/2020;2020;ago;Raquel Saez;Colombia;Producto D;600,00 €;Tarjeta de crédito
5/8/2020;2020;ago;Francisco Rojas;México;Producto D;600,00 €;Transferencia bancaria
5/8/2020;2020;ago;Lorena Carrasco;Chile;Producto D;600,00 €;Tarjeta de débito
5/8/2020;2020;ago;Lorena Lorenzo;Colombia;Producto D;600,00 €;Tarjeta de crédito
5/8/2020;2020;ago;Lorena Ibañez;México;Producto A;500,00 €;Tarjeta de débito
5/8/2020;2020;ago;Lorena Villanueva;Argentina;Producto D;600,00 €;Tarjeta de crédito
5/8/2020;2020;ago;Pablo Ramirez;España;Producto C;200,00 €;Transferencia bancaria
6/8/2020;2020;ago;Pablo Garrido;Colombia;Producto D;600,00 €;Tarjeta de crédito
6/8/2020;2020;ago;Pablo Castillo;Argentina;Producto C;200,00 €;Transferencia bancaria
6/8/2020;2020;ago;Pablo Mora;México;Producto B;350,00 €;Transferencia bancaria
6/8/2020;2020;ago;Pablo Roldan;Colombia;Producto D;600,00 €;Transferencia bancaria
6/8/2020;2020;ago;Pablo Abad;España;Producto B;350,00 €;Transferencia bancaria
6/8/2020;2020;ago;Monica Cruz;Argentina;Producto A;500,00 €;Tarjeta de débito
7/8/2020;2020;ago;alvaro Leon;Colombia;Producto D;600,00 €;Tarjeta de débito
7/8/2020;2020;ago;Cecilia Sanchez;México;Producto C;200,00 €;Tarjeta de débito
7/8/2020;2020;ago;Cecilia Villanueva;Colombia;Producto C;200,00 €;Tarjeta de crédito
7/8/2020;2020;ago;Enrique Alonso;Argentina;Producto C;200,00 €;Tarjeta de crédito
7/8/2020;2020;ago;Adriana Gutierrez;España;Producto C;200,00 €;Tarjeta de crédito
7/8/2020;2020;ago;Adriana Santiago;México;Producto B;350,00 €;Tarjeta de débito
7/8/2020;2020;ago;Adriana Carrasco;Chile;Producto C;200,00 €;Tarjeta de crédito
7/8/2020;2020;ago;Silvia Torres;España;Producto B;350,00 €;Transferencia bancaria
7/8/2020;2020;ago;Gabriela Herrero;España;Producto B;350,00 €;Tarjeta de débito
7/8/2020;2020;ago;Gabriela Montero;Colombia;Producto D;600,00 €;Transferencia bancaria
8/8/2020;2020;ago;Marina Navarro;México;Producto D;600,00 €;Tarjeta de crédito
8/8/2020;2020;ago;Marina Suarez;Colombia;Producto C;200,00 €;Tarjeta de crédito
8/8/2020;2020;ago;Marina Ortega;Chile;Producto C;200,00 €;Tarjeta de débito
8/8/2020;2020;ago;Esteban Soler;Colombia;Producto C;200,00 €;Tarjeta de débito
8/8/2020;2020;ago;Esteban Soria;México;Producto D;600,00 €;Transferencia bancaria
8/8/2020;2020;ago;Irene Lopez;Argentina;Producto C;200,00 €;Tarjeta de débito
8/8/2020;2020;ago;Irene Hernandez;España;Producto B;350,00 €;Transferencia bancaria
8/8/2020;2020;ago;Irene Moreno;Colombia;Producto D;600,00 €;Tarjeta de débito
8/8/2020;2020;ago;Irene Montero;Argentina;Producto C;200,00 €;Tarjeta de crédito
8/8/2020;2020;ago;Irene Roldan;México;Producto B;350,00 €;Tarjeta de débito
8/8/2020;2020;ago;Fabian Muñoz;Colombia;Producto D;600,00 €;Tarjeta de crédito
8/8/2020;2020;ago;Valentina Sanz;España;Producto A;500,00 €;Tarjeta de débito
